ID,Mockup ID,Version number,Completed at,Created at,Updated at,Packaging ID,Product ID,Sock pair ID,Base version,Read at
25055,105822,5,2023-03-08T20:25:05.478Z,2023-03-07T20:47:04.138Z,2023-10-19T22:39:27.998Z,,,,5,2023-10-19T22:39:27.998Z
25050,142948,2,2023-03-07T20:43:32.906Z,2023-03-07T20:27:43.030Z,2023-03-07T20:43:32.907Z,,,,2,
25025,139238,2,2023-03-07T20:43:36.481Z,2023-03-07T17:54:57.201Z,2023-03-07T20:43:36.481Z,,,,2,
25037,151098,2,2023-03-09T16:14:44.998Z,2023-03-07T18:58:46.250Z,2023-03-09T16:14:44.999Z,,,,2,
25067,151369,1,,2023-03-07T22:28:00.602Z,2024-02-09T21:58:02.565Z,,,,1,2024-02-09T21:58:02.565Z
25077,,,2023-03-08T17:38:01.709Z,2023-03-07T23:38:54.005Z,2023-03-08T17:38:01.710Z,,,2475,,
25001,82191,3,2023-03-07T16:31:31.970Z,2023-03-07T14:30:04.622Z,2023-03-07T16:31:31.970Z,,,,3,
25052,121690,1,2023-03-08T00:24:32.723Z,2023-03-07T20:34:23.993Z,2024-01-18T15:30:45.711Z,,,,1,2024-01-18T15:30:45.710Z
25057,151200,1,2023-03-07T23:35:55.893Z,2023-03-07T20:48:46.526Z,2023-03-07T23:35:55.893Z,,,,1,
25028,,,2023-03-07T22:16:08.925Z,2023-03-07T18:05:50.059Z,2023-03-07T22:16:08.925Z,45898,,,,
25078,145771,10,2023-03-07T23:55:34.535Z,2023-03-07T23:40:54.009Z,2023-03-07T23:56:35.375Z,,,,10,
25020,140850,10,2023-03-08T16:27:15.846Z,2023-03-07T17:28:25.402Z,2024-02-14T19:40:33.736Z,,,,10,2024-02-14T19:40:33.736Z
25060,,,2023-03-07T22:50:44.391Z,2023-03-07T21:01:16.453Z,2023-03-07T22:50:44.391Z,78774,,,,
25059,150590,2,2023-03-07T22:43:18.397Z,2023-03-07T21:01:09.826Z,2023-03-07T22:43:18.398Z,,,,2,
25056,150590,2,2023-03-07T22:43:29.528Z,2023-03-07T20:47:58.892Z,2023-03-07T22:43:29.528Z,,,,2,
25079,,,2023-03-08T16:29:49.883Z,2023-03-07T23:48:12.276Z,2023-03-08T16:29:49.883Z,78775,,,,
25076,,,2023-03-08T17:37:55.055Z,2023-03-07T23:38:05.364Z,2023-03-08T17:37:55.055Z,,,2475,,
25010,,,2023-03-08T00:49:23.450Z,2023-03-07T16:14:55.495Z,2023-03-08T00:49:23.451Z,,,2644,,
25027,150416,1,2023-03-08T17:57:08.715Z,2023-03-07T17:57:46.322Z,2023-03-08T17:57:08.715Z,,,,1,
25075,137226,1,2023-03-07T23:39:37.239Z,2023-03-07T23:08:59.868Z,2023-03-07T23:39:37.239Z,,,,1,
25065,151438,1,2023-03-07T23:53:58.677Z,2023-03-07T22:17:27.496Z,2023-03-07T23:53:58.677Z,,,,1,
25072,141648,1,2023-03-08T17:06:36.564Z,2023-03-07T22:54:20.115Z,2023-03-08T17:06:36.564Z,,,,1,
25069,,,2023-03-08T00:29:59.521Z,2023-03-07T22:43:59.208Z,2023-03-08T00:29:59.521Z,66797,,,,
25046,146855,1,2023-03-08T00:22:32.465Z,2023-03-07T19:50:59.899Z,2023-03-08T00:22:32.465Z,,,,1,
25007,149560,2,2023-03-08T01:35:53.106Z,2023-03-07T15:50:30.182Z,2023-03-08T01:35:53.107Z,,,,2,
25071,141648,1,2023-03-08T17:06:37.814Z,2023-03-07T22:54:04.227Z,2023-03-08T17:06:37.814Z,,,,1,
25000,82191,3,2023-03-07T16:31:30.631Z,2023-03-07T14:29:53.420Z,2023-03-07T16:31:30.632Z,,,,3,
25008,149560,2,2023-03-08T01:35:51.358Z,2023-03-07T15:54:04.285Z,2023-03-08T01:35:51.359Z,,,,2,
25021,151253,1,2023-03-07T18:02:23.674Z,2023-03-07T17:31:31.885Z,2023-09-29T17:54:25.126Z,,,,1,2023-09-29T17:54:25.126Z
25004,150993,2,,2023-03-07T15:24:32.544Z,2023-03-07T16:23:48.787Z,,,,2,
25003,150993,2,2023-03-07T16:10:26.528Z,2023-03-07T15:23:04.231Z,2023-03-07T16:10:26.529Z,,,,2,
24999,150536,2,2023-03-07T16:06:08.514Z,2023-03-07T14:08:16.025Z,2023-03-07T16:06:08.514Z,,,,2,
25005,150840,1,2023-03-08T00:46:52.799Z,2023-03-07T15:32:53.746Z,2023-03-08T00:46:52.799Z,,,,1,
25009,141651,1,2023-03-08T17:06:30.434Z,2023-03-07T16:02:35.736Z,2023-03-08T18:04:58.490Z,,,,1,
25032,,,,2023-03-07T18:16:01.575Z,2023-03-07T18:20:02.478Z,78463,,,,
25011,149560,2,2023-03-08T01:35:48.590Z,2023-03-07T16:24:50.386Z,2023-03-08T01:35:48.590Z,,,,2,
25014,150729,2,2023-03-08T20:43:26.906Z,2023-03-07T16:55:20.353Z,2023-03-08T20:43:26.907Z,,,,2,
25023,151349,1,2023-03-07T18:52:26.306Z,2023-03-07T17:53:50.006Z,2023-06-13T20:33:54.526Z,,,,1,2023-06-13T20:33:54.525Z
24998,150535,2,2023-03-07T16:02:40.945Z,2023-03-07T14:06:16.121Z,2023-03-07T16:02:40.945Z,,,,2,
24995,146171,1,,2023-03-07T01:45:12.220Z,2023-03-07T18:09:33.958Z,,,,1,
24997,151327,1,2023-03-07T21:41:29.150Z,2023-03-07T13:19:11.692Z,2023-09-29T17:57:59.030Z,,,,1,2023-09-29T17:57:59.030Z
24990,151256,1,,2023-03-07T00:13:31.456Z,2023-03-07T17:05:59.630Z,,,,1,
24992,151307,1,2023-03-07T17:23:44.199Z,2023-03-07T00:52:41.066Z,2023-03-07T17:23:44.199Z,,,,1,
25064,148008,1,2023-03-09T20:14:25.401Z,2023-03-07T22:08:45.951Z,2023-03-09T20:16:24.237Z,,,,1,
24993,150832,3,2023-03-07T15:49:34.180Z,2023-03-07T01:00:18.474Z,2023-03-07T15:49:34.180Z,,,,3,
24991,150442,1,2023-03-07T15:35:44.410Z,2023-03-07T00:24:52.958Z,2023-03-07T15:35:44.410Z,,,,1,
25041,151349,2,,2023-03-07T19:19:23.461Z,2023-06-13T20:33:54.537Z,,,,2,2023-06-13T20:33:54.537Z
25054,151499,1,2023-03-08T18:38:12.967Z,2023-03-07T20:39:04.911Z,2023-03-08T18:38:12.967Z,,,,1,
25068,151349,4,2023-03-07T22:59:21.593Z,2023-03-07T22:39:38.234Z,2023-06-13T20:33:54.556Z,,,,4,2023-06-13T20:33:54.555Z
24989,150993,2,2023-03-07T16:10:17.664Z,2023-03-07T00:06:07.063Z,2023-03-07T16:10:17.664Z,,,,2,
24994,151316,2,,2023-03-07T01:36:40.669Z,2023-03-08T19:57:06.910Z,,,,2,
24996,,,2023-03-07T17:35:37.420Z,2023-03-07T10:05:02.329Z,2023-03-07T17:35:37.420Z,61091,,,,
25061,151349,3,,2023-03-07T21:25:16.826Z,2023-06-13T20:33:54.544Z,,,,3,2023-06-13T20:33:54.544Z
25066,151349,4,,2023-03-07T22:24:17.619Z,2023-06-13T20:33:54.549Z,,,,4,2023-06-13T20:33:54.549Z
25092,151628,1,2023-03-08T19:27:27.374Z,2023-03-08T15:14:26.113Z,2023-03-08T19:27:27.374Z,,,,1,
25080,150566,1,2023-03-08T16:32:05.548Z,2023-03-08T00:17:51.698Z,2023-03-08T16:32:05.548Z,,,,1,
25083,,,2023-03-08T18:35:43.060Z,2023-03-08T01:48:47.982Z,2023-03-08T18:35:43.060Z,,,2652,,
25084,150832,6,2023-03-08T20:19:39.707Z,2023-03-08T03:27:22.441Z,2023-03-08T20:19:39.708Z,,,,6,
25081,151641,1,,2023-03-08T00:21:33.525Z,2023-03-08T16:58:05.995Z,,,,1,
25129,150797,1,2023-03-09T15:47:45.047Z,2023-03-08T19:06:43.359Z,2023-03-09T15:47:45.048Z,,,,1,
25088,151596,1,2023-03-08T17:40:12.471Z,2023-03-08T14:37:26.927Z,2023-03-08T17:40:12.472Z,,,,1,
25107,150372,2,2023-03-08T20:40:45.855Z,2023-03-08T17:00:28.634Z,2023-03-08T20:40:45.855Z,,,,2,
25125,148324,2,2023-03-08T19:16:05.270Z,2023-03-08T18:33:43.975Z,2023-03-08T19:16:05.270Z,,,,2,
25130,,,,2023-03-08T19:30:28.119Z,2023-03-08T20:44:06.587Z,,29273,,,
25109,148777,1,,2023-03-08T17:09:29.949Z,2023-03-08T19:24:38.725Z,,,,1,
25110,151564,1,2023-03-08T17:41:19.416Z,2023-03-08T17:14:47.249Z,2023-03-08T17:41:19.416Z,,,,1,
25112,151564,1,2023-03-08T17:41:20.671Z,2023-03-08T17:15:58.549Z,2023-03-08T17:41:20.671Z,,,,1,
25141,151394,2,2023-03-08T23:06:34.703Z,2023-03-08T21:09:06.168Z,2023-09-29T18:22:30.799Z,,,,2,2023-09-29T18:22:30.798Z
25099,151650,1,2023-03-08T17:41:47.936Z,2023-03-08T15:38:17.545Z,2023-03-08T17:41:47.936Z,,,,1,
25097,150955,1,2023-03-09T22:22:33.361Z,2023-03-08T15:34:02.853Z,2023-03-09T22:22:33.362Z,,,,1,
25154,,,,2023-03-08T22:12:11.226Z,2023-03-09T16:21:31.048Z,,,2659,,
25085,146591,3,2023-03-08T15:12:18.042Z,2023-03-08T13:58:16.583Z,2024-03-28T14:23:52.218Z,,,,3,2024-03-28T14:23:52.217Z
25082,150672,1,2023-03-08T16:31:09.517Z,2023-03-08T01:44:50.649Z,2023-03-08T16:31:09.518Z,,,,1,
25114,151623,1,2023-03-08T17:58:17.349Z,2023-03-08T17:17:59.276Z,2023-03-08T17:58:17.349Z,,,,1,
25089,151564,1,2023-03-08T16:32:51.553Z,2023-03-08T14:46:20.333Z,2023-03-08T16:32:51.553Z,,,,1,
25087,151564,1,2023-03-08T16:32:54.630Z,2023-03-08T14:35:53.747Z,2023-03-08T16:32:54.631Z,,,,1,
25086,151564,1,2023-03-08T16:32:55.621Z,2023-03-08T14:34:32.869Z,2023-03-08T16:32:55.621Z,,,,1,
25121,150628,1,,2023-03-08T18:08:22.329Z,2023-03-09T15:24:08.378Z,,,,1,
25116,151542,1,2023-03-08T18:01:34.089Z,2023-03-08T17:22:18.977Z,2023-03-08T18:01:34.089Z,,,,1,
25149,150939,2,2023-03-09T16:24:58.216Z,2023-03-08T21:36:11.950Z,2023-03-09T16:24:58.216Z,,,,2,
25108,151350,1,2023-03-08T20:46:28.418Z,2023-03-08T17:07:52.678Z,2023-03-08T20:47:50.645Z,,,,1,
25111,151613,1,2023-03-08T20:45:09.142Z,2023-03-08T17:15:07.137Z,2024-03-22T23:44:41.952Z,,,,1,2024-03-22T23:44:41.952Z
25098,,,2023-03-08T17:10:24.175Z,2023-03-08T15:37:56.267Z,2023-03-08T17:10:24.176Z,78853,,,,
25095,,,2023-03-08T17:10:47.594Z,2023-03-08T15:33:20.428Z,2023-03-08T17:10:47.595Z,73328,,,,
25104,151564,1,2023-03-08T17:12:44.158Z,2023-03-08T16:37:56.487Z,2023-03-08T17:12:44.158Z,,,,1,
25153,151728,1,2023-03-08T23:13:34.025Z,2023-03-08T22:07:48.640Z,2023-03-08T23:13:34.025Z,,,,1,
25136,151751,1,2023-03-08T20:54:42.795Z,2023-03-08T20:02:31.154Z,2023-03-08T20:54:42.795Z,,,,1,
25148,151771,1,2023-03-08T23:57:58.503Z,2023-03-08T21:34:15.690Z,2023-03-08T23:57:58.504Z,,,,1,
25139,,,2023-03-09T15:12:55.723Z,2023-03-08T20:45:31.492Z,2023-03-09T16:03:14.991Z,78908,,,,
25133,144793,1,,2023-03-08T19:54:32.266Z,2023-03-09T15:29:51.573Z,,,,1,
25105,151668,1,2023-03-08T17:22:56.072Z,2023-03-08T16:38:13.282Z,2023-03-08T17:22:56.072Z,,,,1,
25103,151668,1,2023-03-08T17:22:59.126Z,2023-03-08T16:37:02.752Z,2023-03-08T17:22:59.127Z,,,,1,
25138,145979,2,,2023-03-08T20:29:40.724Z,2023-03-08T23:06:16.112Z,,,,2,
25094,148324,1,2023-03-08T17:25:21.761Z,2023-03-08T15:24:20.444Z,2023-03-08T17:25:21.761Z,,,,1,
25119,151696,1,2023-03-08T18:15:16.787Z,2023-03-08T18:02:20.882Z,2023-03-08T18:15:16.787Z,,,,1,
25096,,,2023-03-08T17:31:27.190Z,2023-03-08T15:33:28.755Z,2023-03-08T17:31:27.190Z,,29264,,,
25091,151630,1,2023-03-08T18:22:10.640Z,2023-03-08T15:13:11.598Z,2023-03-08T18:22:10.641Z,,,,1,
25124,80817,1,,2023-03-08T18:23:33.630Z,2023-03-09T17:24:23.483Z,,,,1,
25090,151629,1,2023-03-08T18:22:27.114Z,2023-03-08T15:12:19.920Z,2023-03-08T18:22:27.114Z,,,,1,
25146,149832,1,,2023-03-08T21:25:28.126Z,2023-03-09T17:26:06.677Z,,,,1,
25122,,,,2023-03-08T18:19:57.135Z,2023-03-08T18:28:07.736Z,78724,,,,
25113,151625,1,,2023-03-08T17:17:23.374Z,2023-03-08T18:31:43.461Z,,,,1,
25137,151756,1,2023-03-08T20:54:55.176Z,2023-03-08T20:06:02.054Z,2023-03-08T20:54:55.176Z,,,,1,
25102,,,2023-03-08T18:35:41.127Z,2023-03-08T16:30:10.809Z,2023-03-08T18:35:41.127Z,,,2652,,
25127,,,,2023-03-08T18:38:33.123Z,2023-03-08T18:38:33.127Z,,,,,
25132,151415,1,2023-03-08T20:13:50.805Z,2023-03-08T19:53:49.332Z,2023-03-08T20:13:50.806Z,,,,1,
25093,150445,1,2023-03-08T18:47:24.340Z,2023-03-08T15:21:31.942Z,2023-03-08T18:47:24.341Z,,,,1,
25115,151378,1,2023-03-08T18:53:49.775Z,2023-03-08T17:18:02.710Z,2023-03-08T18:53:49.775Z,,,,1,
25160,151377,1,2023-03-09T15:54:28.820Z,2023-03-08T22:52:37.686Z,2023-03-09T15:54:28.820Z,,,,1,
25156,,,2023-03-09T00:28:55.656Z,2023-03-08T22:34:59.879Z,2023-03-09T00:28:55.657Z,73848,,,,
25120,151650,1,2023-03-08T19:06:00.340Z,2023-03-08T18:06:27.706Z,2023-03-08T19:06:00.340Z,,,,1,
25131,151289,1,2023-03-08T20:16:47.461Z,2023-03-08T19:44:45.836Z,2023-03-08T20:16:47.461Z,,,,1,
25126,151701,1,2023-03-08T21:00:23.792Z,2023-03-08T18:34:57.622Z,2023-03-08T21:00:23.792Z,,,,1,
25101,149653,2,2023-03-08T20:31:18.078Z,2023-03-08T15:48:05.864Z,2023-03-08T20:31:18.078Z,,,,2,
25106,,,2023-03-08T20:36:55.587Z,2023-03-08T16:58:27.959Z,2023-03-08T20:36:55.587Z,77224,,,,
25143,,,2023-03-08T22:01:20.617Z,2023-03-08T21:14:11.894Z,2023-03-08T22:01:20.617Z,78846,,,,
25145,135993,1,2023-03-08T22:59:47.399Z,2023-03-08T21:23:47.283Z,2023-10-09T18:00:53.142Z,,,,1,2023-10-09T18:00:53.142Z
25147,,,2023-03-08T23:10:55.015Z,2023-03-08T21:33:47.957Z,2023-03-08T23:10:55.015Z,32621,,,,
25155,148251,1,,2023-03-08T22:13:15.042Z,2023-03-09T16:02:13.293Z,,,,1,
25172,151695,2,2023-03-08T23:57:11.325Z,2023-03-08T23:44:43.289Z,2023-03-08T23:57:11.326Z,,,,2,
25151,98489,3,2023-03-08T23:27:53.620Z,2023-03-08T22:03:03.468Z,2023-03-08T23:28:02.517Z,,,,3,
25158,151613,1,2023-03-09T16:51:08.374Z,2023-03-08T22:44:29.345Z,2024-03-22T23:44:41.957Z,,,,1,2024-03-22T23:44:41.957Z
25161,,,2023-03-08T23:20:41.815Z,2023-03-08T22:55:43.536Z,2023-03-08T23:20:41.815Z,76587,,,,
25117,151134,1,2023-03-08T18:04:11.295Z,2023-03-08T17:30:28.132Z,2023-11-30T19:22:18.227Z,,,,1,2023-11-30T19:22:18.227Z
25167,151885,1,2023-03-09T17:17:42.773Z,2023-03-08T23:33:37.731Z,2023-03-09T17:17:42.773Z,,,,1,
25159,147475,1,2023-03-09T15:16:05.832Z,2023-03-08T22:49:30.738Z,2023-03-09T15:16:05.832Z,,,,1,
25140,149941,1,,2023-03-08T20:57:49.770Z,2023-03-08T22:52:04.043Z,,,,1,
25118,,,,2023-03-08T17:42:35.577Z,2023-03-09T16:20:00.694Z,78707,,,,
25163,,,,2023-03-08T23:00:24.122Z,2023-03-08T23:00:24.127Z,,,,,
25142,151394,2,2023-03-08T23:06:36.843Z,2023-03-08T21:11:53.767Z,2023-09-29T18:22:30.803Z,,,,2,2023-09-29T18:22:30.802Z
25157,151682,1,2023-03-08T22:56:28.104Z,2023-03-08T22:35:00.960Z,2023-03-08T22:56:28.105Z,,,,1,
25134,151134,2,2023-03-08T23:05:27.376Z,2023-03-08T19:59:15.269Z,2023-11-30T19:22:18.231Z,,,,2,2023-11-30T19:22:18.231Z
25152,151289,2,2023-03-08T23:02:58.946Z,2023-03-08T22:07:26.817Z,2023-03-08T23:02:58.946Z,,,,2,
25162,150832,6,2023-03-08T23:24:13.623Z,2023-03-08T23:00:17.239Z,2023-03-08T23:24:13.623Z,,,,6,
25166,151825,2,2023-03-09T16:25:45.067Z,2023-03-08T23:30:20.324Z,2023-03-09T16:25:45.067Z,,,,2,
25100,150956,1,2023-03-09T22:49:52.188Z,2023-03-08T15:38:35.749Z,2023-03-09T22:49:52.189Z,,,,1,
25168,98489,4,2023-03-09T15:22:19.789Z,2023-03-08T23:36:20.933Z,2023-03-09T15:22:33.154Z,,,,4,
25169,,,2023-03-08T23:43:53.290Z,2023-03-08T23:36:28.547Z,2023-03-08T23:43:53.290Z,71638,,,,
25170,,,,2023-03-08T23:38:16.338Z,2023-03-08T23:38:16.342Z,,,,,
25135,151695,1,,2023-03-08T20:00:00.834Z,2023-03-08T23:39:01.845Z,,,,1,
25144,151631,1,,2023-03-08T21:17:53.054Z,2023-03-08T23:56:27.662Z,,,,1,
25171,,,2023-03-09T00:10:24.225Z,2023-03-08T23:39:50.192Z,2023-03-09T00:10:24.225Z,,,2657,,
25150,,,2023-03-09T00:19:09.694Z,2023-03-08T21:57:24.125Z,2023-03-09T00:19:09.694Z,78241,,,,
25123,150174,1,2023-03-09T00:17:28.375Z,2023-03-08T18:21:24.542Z,2023-03-09T00:17:28.376Z,,,,1,
25173,141085,1,2023-03-09T17:44:40.932Z,2023-03-08T23:57:43.159Z,2023-03-09T17:44:40.932Z,,,,1,
25128,150798,1,2023-03-09T15:28:45.892Z,2023-03-08T19:00:23.224Z,2023-03-09T15:28:45.892Z,,,,1,
25165,151825,2,2023-03-09T16:25:46.495Z,2023-03-08T23:26:53.963Z,2023-03-09T16:25:46.495Z,,,,2,
25164,151825,2,2023-03-09T16:25:48.115Z,2023-03-08T23:21:47.362Z,2023-03-09T16:25:48.115Z,,,,2,
25206,,,2023-03-09T22:35:03.639Z,2023-03-09T18:53:36.426Z,2023-03-09T22:35:03.639Z,73279,,,,
25235,,,2023-03-09T23:42:26.635Z,2023-03-09T23:00:54.814Z,2023-03-09T23:42:26.635Z,74680,,,,
25176,151728,2,2023-03-09T18:16:55.005Z,2023-03-09T00:18:06.541Z,2023-03-09T18:16:55.005Z,,,,2,
25175,151682,2,2023-03-09T15:00:35.554Z,2023-03-09T00:10:22.983Z,2023-03-09T15:00:35.554Z,,,,2,
25228,152145,1,2023-03-09T22:17:55.387Z,2023-03-09T22:09:36.342Z,2023-03-09T22:17:55.387Z,,,,1,
25174,151794,1,2023-03-09T18:15:10.521Z,2023-03-09T00:04:19.154Z,2023-03-09T18:15:10.521Z,,,,1,
25230,,,2023-03-09T22:50:59.918Z,2023-03-09T22:17:27.174Z,2023-03-09T23:00:38.010Z,,,2657,,
25180,,,,2023-03-09T03:11:43.177Z,2023-03-09T03:12:01.722Z,79002,,,,
25226,149832,1,2023-03-10T17:44:37.130Z,2023-03-09T21:48:53.225Z,2023-03-10T17:44:37.130Z,,,,1,
25217,151976,1,2023-03-09T22:57:32.523Z,2023-03-09T20:52:57.761Z,2023-03-09T22:57:32.524Z,,,,1,
25220,143728,1,2023-03-10T20:21:15.879Z,2023-03-09T21:31:13.211Z,2023-03-10T20:21:15.879Z,,,,1,
25183,151930,1,2023-03-10T18:13:01.916Z,2023-03-09T11:29:38.117Z,2023-03-10T18:13:01.917Z,,,,1,
25195,151502,1,2023-03-09T21:31:42.528Z,2023-03-09T16:57:42.821Z,2023-03-09T21:31:42.529Z,,,,1,
25211,151321,1,2023-03-09T22:01:38.288Z,2023-03-09T20:16:03.493Z,2023-03-09T22:01:38.289Z,,,,1,
25216,151321,1,2023-03-09T22:01:36.819Z,2023-03-09T20:45:58.765Z,2023-03-09T22:01:36.819Z,,,,1,
25205,,,2023-03-09T21:26:57.586Z,2023-03-09T18:28:34.749Z,2023-03-09T21:26:57.587Z,,,2663,,
25196,,,2023-03-09T21:26:47.259Z,2023-03-09T16:58:57.776Z,2023-03-09T21:26:47.260Z,,,2663,,
25177,151791,1,2023-03-09T22:17:42.984Z,2023-03-09T00:55:16.184Z,2023-11-27T20:29:18.109Z,,,,1,2023-11-27T20:29:18.109Z
25199,151825,4,2023-03-09T19:13:49.128Z,2023-03-09T17:55:31.680Z,2023-03-09T19:13:49.128Z,,,,4,
25210,131678,1,2023-03-09T22:41:28.596Z,2023-03-09T20:13:53.863Z,2023-03-09T22:41:28.596Z,,,,1,
25207,,,2023-03-09T19:50:27.958Z,2023-03-09T19:14:08.444Z,2023-03-09T19:50:27.959Z,62482,,,,
25213,152103,1,2023-03-09T20:59:04.271Z,2023-03-09T20:21:12.877Z,2023-03-09T20:59:04.272Z,,,,1,
25193,151134,2,2023-03-09T18:23:02.067Z,2023-03-09T16:44:28.568Z,2023-11-30T19:22:18.244Z,,,,3,2023-11-30T19:22:18.243Z
25214,152101,1,2023-03-09T20:58:33.440Z,2023-03-09T20:22:19.610Z,2023-03-09T20:58:33.440Z,,,,1,
25233,151794,2,2023-03-10T17:16:54.060Z,2023-03-09T22:52:17.988Z,2023-03-10T17:16:54.060Z,,,,2,
25236,,,2023-03-10T00:05:17.888Z,2023-03-09T23:04:34.478Z,2023-03-10T00:10:41.718Z,,,2657,,
25212,151082,1,2023-03-09T20:51:39.816Z,2023-03-09T20:16:24.820Z,2023-03-09T20:51:39.816Z,,,,1,
25222,112387,1,2023-03-09T21:58:59.636Z,2023-03-09T21:44:25.315Z,2023-03-09T21:58:59.636Z,,,,1,
25187,,,2023-03-09T15:22:01.119Z,2023-03-09T15:14:25.862Z,2023-03-09T16:07:05.712Z,78789,,,,
25218,150085,2,2023-03-10T17:31:17.077Z,2023-03-09T21:11:36.758Z,2023-03-10T17:31:17.078Z,,,,2,
25227,152015,3,2023-03-09T23:03:17.484Z,2023-03-09T21:54:46.099Z,2024-03-04T19:53:37.413Z,,,,3,2024-03-04T19:53:37.413Z
25203,152012,1,,2023-03-09T18:02:19.259Z,2023-03-09T18:16:01.956Z,,,,1,
25198,151866,2,,2023-03-09T17:52:22.486Z,2023-03-09T18:06:05.628Z,,,,2,
25197,151866,2,2023-03-09T18:04:01.789Z,2023-03-09T17:51:34.892Z,2023-03-09T18:04:01.789Z,,,,2,
25209,88221,1,2023-03-13T18:54:57.247Z,2023-03-09T20:04:43.193Z,2024-03-18T18:13:43.919Z,,,,1,2024-03-18T18:13:43.919Z
25200,150789,1,2023-03-10T16:33:51.057Z,2023-03-09T17:56:56.979Z,2023-03-10T16:33:51.057Z,,,,1,
25229,,,2023-03-09T22:51:03.426Z,2023-03-09T22:14:15.599Z,2023-03-09T22:51:03.427Z,,,2657,,
25219,152157,1,2023-03-13T15:26:56.976Z,2023-03-09T21:22:55.719Z,2023-03-13T15:26:56.976Z,,,,1,
25185,151908,1,,2023-03-09T14:54:39.863Z,2023-03-09T16:12:28.933Z,,,,1,
25237,151612,1,2023-03-27T19:21:28.641Z,2023-03-09T23:38:03.841Z,2023-03-27T19:21:28.641Z,,,,1,
25179,,,2023-03-09T16:37:22.713Z,2023-03-09T02:18:47.788Z,2023-03-09T16:37:22.713Z,,,2657,,
25178,,,2023-03-09T16:37:25.461Z,2023-03-09T02:09:17.166Z,2023-03-09T16:37:25.461Z,,,2657,,
25188,150699,1,,2023-03-09T15:26:34.881Z,2023-03-09T16:55:40.135Z,,,,1,
25225,67852,1,2023-03-09T21:50:10.517Z,2023-03-09T21:46:07.975Z,2023-03-09T21:50:10.517Z,,,,1,
25224,67852,1,2023-03-09T21:50:11.787Z,2023-03-09T21:45:14.599Z,2023-03-09T21:50:11.787Z,,,,1,
25182,150832,7,2023-03-09T17:01:25.527Z,2023-03-09T06:21:28.681Z,2023-03-09T17:01:25.527Z,,,,7,
25181,148243,1,,2023-03-09T06:11:34.006Z,2023-03-09T17:09:51.947Z,,,,1,
25192,151970,1,2023-03-09T17:22:01.631Z,2023-03-09T16:25:12.956Z,2023-03-09T17:22:12.665Z,,,,1,
25215,151494,1,,2023-03-09T20:38:36.881Z,2023-03-09T21:53:30.592Z,,,,1,
25189,151286,2,2023-03-09T17:30:15.156Z,2023-03-09T15:58:37.344Z,2023-03-09T17:30:15.157Z,,,,2,
25190,143413,1,,2023-03-09T16:09:17.170Z,2023-03-09T17:36:15.632Z,,,,1,
25184,151866,1,,2023-03-09T13:26:55.978Z,2023-03-09T17:40:17.681Z,,,,1,
25221,143728,1,2023-03-10T20:21:13.652Z,2023-03-09T21:33:14.233Z,2023-03-10T20:21:13.653Z,,,,1,
25202,145372,1,2023-03-10T16:33:41.650Z,2023-03-09T17:57:36.892Z,2023-03-10T16:33:41.650Z,,,,1,
25201,146641,1,2023-03-10T16:33:46.365Z,2023-03-09T17:57:11.420Z,2023-03-10T16:33:46.365Z,,,,1,
25232,152050,1,,2023-03-09T22:49:31.883Z,2023-03-10T15:16:16.315Z,,,,1,
25231,152103,1,2023-03-10T15:10:25.939Z,2023-03-09T22:32:26.799Z,2023-03-10T15:10:25.939Z,,,,1,
25204,149205,1,2023-03-10T17:30:09.874Z,2023-03-09T18:21:16.062Z,2023-03-10T17:30:09.874Z,,,,1,
25223,,,2023-03-09T21:53:39.166Z,2023-03-09T21:44:49.946Z,2023-03-09T21:53:39.166Z,,,2665,,
25191,151740,1,2023-03-09T18:18:45.470Z,2023-03-09T16:23:27.717Z,2024-02-12T21:21:41.070Z,,,,1,2024-02-12T21:21:41.070Z
25194,145735,1,2023-03-09T22:28:41.015Z,2023-03-09T16:55:08.151Z,2023-03-09T22:28:41.015Z,,,,1,
25234,,,,2023-03-09T22:54:11.234Z,2023-03-10T15:50:43.284Z,78407,,,,
25186,,,2023-03-09T15:21:55.395Z,2023-03-09T15:13:45.852Z,2023-09-29T18:22:50.974Z,78655,,,,2023-09-29T18:22:50.974Z
25208,151806,1,2023-03-10T16:23:05.652Z,2023-03-09T19:57:02.003Z,2023-11-22T14:38:15.678Z,,,,1,2023-11-22T14:38:15.677Z
25288,151553,1,2023-03-13T15:58:17.752Z,2023-03-10T21:46:19.975Z,2023-03-13T15:58:17.752Z,,,,1,
25279,152364,1,,2023-03-10T19:58:35.149Z,2023-03-10T22:38:52.934Z,,,,1,
25268,151643,1,2023-03-10T17:38:31.204Z,2023-03-10T17:22:22.809Z,2023-03-10T17:38:31.205Z,,,,1,
25263,152167,1,2023-03-10T17:45:33.844Z,2023-03-10T16:28:00.988Z,2023-03-10T17:45:33.844Z,,,,1,
25285,152115,1,2023-03-10T22:01:22.714Z,2023-03-10T21:44:03.010Z,2023-03-10T22:01:22.714Z,,,,1,
25280,152114,1,2023-03-10T22:47:24.148Z,2023-03-10T20:08:58.654Z,2023-03-10T22:47:49.650Z,,,,1,
25287,149590,1,2023-03-13T15:22:37.960Z,2023-03-10T21:45:40.345Z,2023-03-13T15:22:37.961Z,,,,1,
